Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0001310,QA31,Elena,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,Ошибка локализации при переходе на другую страницу,new,open,
0001309,QA31,Elena,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,Нет возможности вернуться на главную страницу сайта,new,open,
0001308,QA31,Elena,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,Отсутствие валидации при оформлении заявки на бесплатные курсы программирования,new,open,
0001307,QA31,Elena,,normal,major,always,,General,2023-07-18,,,,public,2023-07-18,Отсутствие уведомления о перенаправлении в другое приложение при переходе в Skype в окне формы обратной связи в футере,new,open,
0001306,QA31,Elena,,high,major,always,,General,2023-07-18,,,,public,2023-07-18,Отсутствие уведомления о перенаправлении в другое приложение при переходе в Viber в окне формы обратной связи в футере,new,open,
0001305,QA31,Elena,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,Смешанная локализация в разделе отзывов на главной странице,new,open,
0001304,QA31,Elena,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,Ошибка локализации в форме обратной связи в футере страницы,new,open,
0001303,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,"[L10N] Отсутствует EN локализация имен сотрудников в блоке ""VUE.JS DEVELOPER"" в разделе ""Outstaffing""",new,open,
0001301,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,"[L10N] Частичная EN локализация в разделе ""Логистика и транспорт""",new,open,
0001300,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,"[ L10N] Отсутствует EN локализация при регистрации на курс в разделе ""Courses""",new,open,
0001299,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,"[ L10N] Отсутствует EN  локализация при выборе ""Backend developers"" в разделе ""Outstaffing""",new,open,
0001298,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-18,,,,public,2023-07-18,"[ L10N] Отсутствует UA  локализация комментариев в разделе ""Що про нас кажуть наші клієнти""",new,open,
0001297,QA31,Elena Gusarenko123,,high,major,always,,General,2023-07-18,,,,public,2023-07-18,"[Гусаренко] Ошибка ""Страница не найдена"" при переходе в Google Play для загрузки приложения Bazar.club",new,open,
0001296,QA31,Elena Gusarenko123,,normal,text,always,,General,2023-07-18,,,,public,2023-07-18,"[Гусаренко] Грамматическая ошибка при UA локализации в слове ""Программист""в 8 вакансие в разделе ""Вакансії""",new,open,
0001295,QA31,Elena Gusarenko123,,normal,text,always,,General,2023-07-18,,,,public,2023-07-18,"[Гусаренко] Грамматическая ошибка при UA локализации в слове ""Программист"" в разделе ""Вакансії""",new,open,
0001294,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-17,,,,public,2023-07-17,"[Гусаренко] Отсутствует валидация в форме ввода телефона  в разделе ""Расчет стоимости"" в хедере",new,open,
0001293,QA31,Elena Gusarenko123,,low,text,always,,General,2023-07-17,,,,public,2023-07-17,"[Гусаренко] Грамматическая ошибка в слове ""Виберите"" в разделе ""Расчет стоимости"" в хедере",new,open,
0001260,QA31,Spacearth,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Отсутствует правая нить крепления крайней колбасы справа над барной стойкой,new,open,
0001259,QA31,Vishn567890,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,[Вишнивецкая]Текстура музыкального инструмента перекрывает тексуру громофона в левой части изображения,new,open,
0001258,QA31,Yulia,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,[Болкун] Мішок висить в повітрі перед стоячим на підлозі стільцем в правій нижній частині картинки,new,open,
0001257,QA31,Elena,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Дужка звезды висит рядом с шеей чучела кабана  расположенного в хедере,new,open,
0001256,QA31,demich7,,low,minor,unable to reproduce,,General,2023-07-05,,,,public,2023-07-05,"Наложение изображения ""Балалайка перекрывает граммофон""",new,open,
0001255,QA31,Olena1409,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Штопор висить у повітрі над барною стійкою в header/rigth,new,open,
0001254,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Расположение глиняного горшка по центру на стойке,new,open,
0001253,QA31,Vishn567890,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,[Вишнивецкая]Текстура дверей перекрывает текстуру отверстия для ключа в дверном замке,new,open,
0001252,QA31,PanZerA,,low,trivial,always,,General,2023-07-05,,,,public,2023-07-05,Нарушена перспектива в изображении пивного бочонка в правой части барной стойки.,new,open,
0001251,QA31,Elena,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Изображение метлы наложено на изображение трубки от волынки справа в футере,new,open,
0001250,QA31,Olena1409,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,"Перекриття об*єкта ""мітла"" на задньому плані, об*єкт ""волинка"" на передьому плані",new,open,
0001249,QA31,CUD,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Замок висит в воздухе внизу по центру барной стойки.,new,open,
0001248,QA31,Yulia,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,[Болкун] Лісові горіхи непропорційно великі відносно стільця в правій нижній частині картинки,new,open,
0001247,QA31,Zhdana,,normal,trivial,always,,General,2023-07-05,,,,public,2023-07-05,"Сокира не зафіксована над барною стійкою, висить в повітрі",new,open,
0001246,QA31,Elena Gusarenko123,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Наложение мешка по центру на стул ножки,new,open,
0001244,QA31,PanZerA,,low,trivial,always,,General,2023-07-05,,,,public,2023-07-05,Слияние текстур ручки топора и деревянной отделки,new,open,
0001245,QA31,Olena1409,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Солонка висить у повітрі у правій стороні зображення,new,open,
0001243,QA31,CUD,,normal,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,Штопор весит в воздухе посредине в хедер.,new,open,
0001242,QA31,demich7,,high,major,always,,General,2023-07-05,,,,public,2023-07-05,"Серьга ""звезда"" находится в воздухе дальше уха",new,open,
0001241,QA31,Spacearth,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Соломка находится снаружи от деревянного стакана в футере картины на ближнем столике.,new,open,
0001240,QA31,Elena,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Наслоение изображения крысы на изображение ножки стула между двумя столами,new,open,
0001239,QA31,Vishn567890,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,"[Вишнивецкая]Текстура стрелы не зафиксирована в текстуре стены , находится вне ее ,в правой части изображения над барной стойкой",new,open,
0001238,QA31,Yulia,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,[Болкун] Деревяна дошка для нарізання висить в повітрі,new,open,
0001232,QA31,Elena,,normal,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,По центру изображения слева от бочки солонка висит в воздухе,new,open,
0001237,QA31,Zhdana,,high,major,always,,General,2023-07-05,,,,public,2023-07-05,Сільничка висить в повітрі з-заду правого стола,new,open,
0001236,QA31,PanZerA,,low,trivial,always,,General,2023-07-05,,,,public,2023-07-05,Солонка парит в воздухе по центру изображения на контрастном фоне,new,open,
0001231,QA31,CUD,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Ключи висят в воздухе за клыком на голове кабана слева вверху.,new,open,
0001235,QA31,Elena Gusarenko123,,normal,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,[Гусаренко] Не корректно расположение мыши на стуле слева,new,open,
0001234,QA31,Olena1409,,normal,tweak,always,,General,2023-07-05,,,,public,2023-07-05,"Перекриття об*єкта ""палиця"",  перекриває дерев*яну кружку, яка розташована на передньому плані",new,open,
0001233,QA31,Vishn567890,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,Текстура банки висит в воздухе по центру изображения,new,open,
0001230,QA31,demich7,,low,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,Грязный отпечаток руки на окне,new,open,
0001228,QA31,Yulia,,normal,minor,always,,General,2023-07-05,,,,public,2023-07-05,"[Болкун] Надпис на вікні розташовано в звичайному, а не дзеркальному вигляді",new,open,
0001229,QA31,PanZerA,,low,trivial,always,,General,2023-07-05,,,,public,2023-07-05,Отпечаток руки явно бросается в глаза из-за контраста,new,open,
0001227,QA31,Vishn567890,,normal,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,Текстура мешка висит в воздухе,new,open,
0001225,QA31,Zhdana,,normal,major,unable to reproduce,,General,2023-07-05,,,,public,2023-07-05,Ніж висить в повітрі біля ніжки лівого стола,new,open,
0001226,QA31,Elena,,normal,minor,have not tried,,General,2023-07-05,,,,public,2023-07-05,Наслоение изображения трости на столе в футере,new,open,
0001224,QA31,PanZerA,,low,trivial,always,,General,2023-07-05,,,,public,2023-07-05,Нечёткое изображение фигуры по центру стола,new,open,
